Simulated Image Name,Row Number,Input x_cen,Input y_cen,Input Flux,Input Separation,Input Positional Angle,Input Contrast,Output x_cen,Output y_cen,Output Flux,Output Separation,Output Positional Angle,Output Contrast,Recovery?
simulated_im_10_index_7,5251,380.2989445010048,435.3085458769373,155323.28148534635,1.7877127955209549,11.220525550731058,3.6101179620240598,380.2823482621147,435.3181564727215,17284.36877623281,2.0193356481532274,1.2154462480389183,3.501615249014341,No
simulated_im_10_index_9,7358,919.8969552220567,404.87729513415496,171653.75597514893,2.762639053420769,85.93366660108506,2.0973921099839092,918.9404397659807,403.86940208002983,16974.015162321677,2.2862790267642383,80.20044296095688,1.8924399856177738,No
simulated_im_10_index_7,5376,500.4457694150925,104.94083758417123,150395.21229396976,4.8467814535705775,8.413899217356974,6.270922660439402,500.31029159394745,104.1540265319478,16889.328941838452,0.453870011623922,111.05349042788788,0.9325241650718235,No
simulated_im_10_index_3,2566,650.2438073124932,464.90842238737736,156487.45403585903,0.4050355463229749,11.256538599529055,3.3979075169933215,650.236455044927,463.91956618763356,17217.740996251334,4.986596914424664,39.67817835685399,4.7448425851760625,No
simulated_im_10_index_5,4213,770.071858286602,915.2709560275293,150729.10398916923,4.370993241846087,171.51746886461785,5.683405206980015,770.0868467846535,915.2582844715656,16861.267365383555,4.789836396734486,26.156771108352814,4.801306390429679,No
simulated_im_10_index_9,7066,650.1019878138277,824.7347932552527,151419.205571088,4.6308297593304975,111.2683411116216,5.007438270657508,650.0914068828508,823.729752992617,16979.6743605362,4.866559749074885,106.55665191681949,4.756039358463236,No
simulated_im_10_index_3,2934,979.897446162611,285.48727497879565,151056.70677695062,3.377396089890605,50.597005504307816,5.310330624396524,979.144443119124,285.2517951056976,17264.35172719424,3.663416186431511,130.03976294481936,5.471434175756604,No
simulated_im_10_index_1,1320,860.0701522530393,824.5121733691719,162667.63498205584,3.0356416576730334,136.36091381443097,2.6770123592994772,859.8492835779514,823.741887507405,16907.542677166562,3.033062549653461,132.4959270099317,2.8832849197641077,No
simulated_im_10_index_3,2908,950.4205034602099,525.3679229407953,151299.70283387712,1.6702331801926467,76.96215099332682,5.098267961436293,950.3833685733456,525.3710160192577,17349.471043922273,4.153447530073516,39.194750672024384,5.751787634633476,No
simulated_im_10_index_5,4474,1009.8710344982128,584.5902922681279,153427.86886326494,3.5086630208309355,160.37654985410248,4.080257212757119,1008.8724963957741,583.6187834042306,17096.80364617686,1.5319848037780994,174.7801688211146,3.2792438188514823,No
simulated_im_10_index_3,2957,980.2017924347247,975.1267433765245,151476.90524604192,1.708832005265997,13.392447672238244,4.966161795959608,980.1441090559479,975.0347947983119,17157.769612665572,0.7559186028510111,37.288015863291655,1.7920161419343374,No
simulated_im_10_index_5,4122,709.9074866780563,225.21022757843252,150243.13649203037,1.795838665660852,73.52096176811757,6.700875863532073,709.2324813798913,225.01457149273384,17042.418771050405,0.507381440506955,60.05577976299509,1.6648851911512046,No
simulated_im_10_index_9,7025,619.5640333431598,615.0287877365838,152347.7503430433,4.051934420392891,107.52124229738081,4.481256889014826,618.5618763444405,615.032810730854,17115.18513076179,4.170141899605771,109.70052787021814,4.028614422764496,No
simulated_im_10_index_2,1927,740.4466145007156,674.8399800617152,191074.00242709264,4.705346316702951,65.19489564874114,1.4039597394197785,740.4283138988537,673.8534161497489,17109.998399587985,4.755338411025349,64.36095596727229,1.4059455378060932,Yes
simulated_im_10_index_2,2063,859.5327658207349,674.7173949094899,154147.39043076476,1.8893266068725807,47.830880470912405,3.877149053588036,858.5205350565859,673.7066319926278,16939.099465653257,2.494676164662864,83.71868881076898,4.82544554300493,No
simulated_im_10_index_1,1039,620.0607134726014,554.9029228264152,240696.96759210774,3.4124159493556245,132.3211192844359,0.5449044867976479,620.0363390871089,553.8799892695853,16992.561178345866,3.4489740992494258,133.28943684322172,0.5369788031068321,Yes
simulated_im_10_index_1,1483,1009.762722553742,614.5349361191293,152997.03028998242,1.6491405219360584,24.680918994597846,4.2229769908322075,1008.7549154452774,613.5361886763225,16986.093426313266,1.5845247260321675,31.327828902241833,4.359968106529362,Yes
simulated_im_10_index_2,2205,980.3008045144854,855.2807668864552,282188.9904612084,2.016260047235303,132.7198202911704,0.13616051677097593,978.8391777563381,855.798041258332,16805.217619144132,2.0360789470270975,135.50793863210959,0.007003133476744201,Yes
simulated_im_10_index_3,2532,620.0003358966999,465.3356955661253,150925.8540578011,2.880468056458296,80.38192298091363,5.444386455650245,620.2458486550553,465.0698032721981,16993.77525391135,4.34124135082178,90.20487028701965,5.254962149437516,No
