Simulated Image Name,Row Number,Input x_cen,Input y_cen,Input Flux,Input Separation,Input Positional Angle,Input Contrast,Output x_cen,Output y_cen,Output Flux,Output Separation,Output Positional Angle,Output Contrast,Recovery?
simulated_im_10_index_8,6061,440.0886386275798,255.3083636755884,201492.00889423786,1.6335211099708513,150.3939694648572,1.158900758347679,440.1096062427853,255.26334078453422,16924.589500110156,2.216406004708369,146.85437798266344,1.388932664031745,No
simulated_im_10_index_7,5524,620.4803077881403,464.6908634108124,258205.40790877113,3.706788908040993,162.55875938867797,0.35339920962395127,620.4453204902775,463.6704998183627,17121.48139218612,3.772722028164723,163.22741324945332,0.3533292492114555,Yes
simulated_im_10_index_2,1632,469.8930359203561,1005.431507140334,168213.02232567474,2.6297303379160737,21.58510329912113,2.2846107479109037,468.8841654478069,1005.417092363815,16966.03105024344,2.699279761253575,20.626988946804204,2.3051310531388856,Yes
simulated_im_10_index_8,6555,859.8407985277815,794.7362882404472,191012.84569793244,3.9704957339860574,88.39334968273488,1.4055747913374501,858.8566113469805,793.7260820856087,16715.082632394082,4.016572425942709,89.1374523843252,1.4634645063428071,Yes
simulated_im_10_index_12,9211,559.5757276418391,915.2437262842163,167049.2271401234,1.9807203430395404,87.47210135647416,2.356020903980932,558.7498579350399,914.9770723193692,16926.205272496863,1.9531197121527606,88.61371942253832,1.8622672835585634,No
simulated_im_10_index_1,907,500.13166118733693,675.0332121134896,186554.07894680576,3.1182690093185434,31.838826254858596,1.5303097609899816,500.1183516758367,675.0412913974798,16834.194372884635,3.1536437932732673,29.67043721168821,1.5475140724184095,Yes
simulated_im_10_index_13,9956,560.0817870535468,824.860154221083,179077.1333022896,2.2503075466576066,52.40100913363469,1.7782379911961228,560.0691367107374,823.8664327228355,17140.32863216159,2.2095013508213777,46.05963410622067,1.7399557133321437,No
simulated_im_10_index_3,2782,829.9981941520687,824.5523964214468,162446.63856643083,2.0047234328027437,84.60479994078122,2.6960152901554366,828.8153427749689,823.7999205532074,16699.87733204385,1.4587903565819544,90.1487736728181,1.9925700677949254,No
simulated_im_10_index_2,2080,890.1231267248446,165.2494478119793,155929.99703815902,3.840799838609228,52.724481774812205,3.4943702280917837,890.1371277779008,165.24540342139477,17017.69046232944,3.7349333956091377,51.775967596395304,3.5810812531414236,Yes
simulated_im_10_index_2,1834,650.2194267202357,945.4949114701224,169151.05633644675,2.4228239334492994,156.42427590754903,2.230287185271979,650.4685432650786,945.2799298730259,16816.80125966644,1.9712938940895273,163.32869834277813,2.432334440499599,No
simulated_im_10_index_1,1229,800.1170169455352,135.4502293888552,197337.04967922755,4.163466830595841,42.6100018224364,1.2501182705806306,800.116292555295,135.46689025973112,17262.318938467633,4.197437993820906,43.85531682934078,1.2134336407908684,Yes
simulated_im_10_index_11,8663,740.0304233113633,794.9110626596139,285521.2495369011,1.618739381201978,118.44189545939332,0.10914433943142621,739.1882956395001,794.6573360802041,17027.97015691896,1.6121729649195153,120.32239030482236,0.2523548176284186,Yes
simulated_im_10_index_8,6285,619.5282225962314,854.5716184309499,220861.21761109287,4.521423772680486,156.15426502899953,0.8126309857500099,618.5221844214786,854.5614082076879,16688.18385299073,4.76577238367542,155.26736019069125,0.8800673305412465,No
